onset	duration	nwb_table	target_duration_for_nose_in_center	violation_time_out	reward_volume_ul	nose_in_center	catch_percentage	punish_sound_enabled	cumulative_reward_volume_ul	is_catch	is_warm_up	trials_in_stage	changed	block_type	auto_change_catch_probability	previous_was_violation	time_increment_for_reward_delay	time_increment_for_nose_in_center	reward_delay	target_reward_delay	training_stage	num_trials_in_adaptation_blocks	num_trials_in_mixed_blocks	is_rewarded	is_violation	is_opt_out	wait_time	wait_time_unthresholded	wait_time_threshold	wait_for_center_poke	z_scored_wait_for_center_poke	rewarded_port	inter_trial_interval	state_type
1226829.1364	4.012099999934435	states																																"       state_name
id               
3   wait_for_poke"
1226833.1485	0.9927000000607222	states																																"        state_name
id                
1   nose_in_center"
1226834.1412	0.0020000000949949026	states																																"   state_name
id           
5      go_cue"
1226834.1432	3.86089999997057	states																																"            state_name
id                    
6   wait_for_side_poke"
1226838.0041	0.19999999995343387	states																																"   state_name
id           
0     opt_out"
1226838.2346	5.982899999944493	trials	1.0	2.0	5.0	1.0816860929300915	0.35	True	290.0	True	False	7708.0	False	Mixed	True	False	0.025	0.0	100.0	1.5	9.0													
1226838.2346	5.982899999944493	processed_trials			5.0	1.0816860929300915				True				Mixed					100.0		9.0	40.0	40.0	False	True	False			16.328661017111735	3.6471	-0.12682163942427369	Right	3.6471	
1226838.2346	3.647099999943748	states																																"       state_name
id               
3   wait_for_poke"
1226841.8817	0.33580000000074506	states																																"        state_name
id                
1   nose_in_center"
1226842.2175	2.0	states																																"          state_name
id                  
2   punish_violation"
1226844.249	4.238999999826774	trials	1.0	2.0	5.0	1.1912337277674325	0.35	True	290.0	True	False	7709.0	False	Mixed	True	True	0.025	0.0	100.0	1.5	9.0													
1226844.249	4.238999999826774	processed_trials			5.0	1.1912337277674325				True				Mixed					100.0		9.0	40.0	40.0	False	True	False			16.328661017111735	1.2325	-0.26014043409326537	Left	1.2325	
1226844.249	1.2324999999254942	states																																"       state_name
id               
3   wait_for_poke"
1226845.4815	1.0065000001341105	states																																"        state_name
id                
1   nose_in_center"
1226846.4880000001	2.0	states																																"          state_name
id                  
2   punish_violation"
1226848.5193	8.145800000056624	trials	1.0	2.0	5.0	1.1140435323817675	0.35	True	290.0	True	False	7710.0	False	Mixed	True	True	0.025	0.0	100.0	1.5	9.0													
1226848.5193	8.145800000056624	processed_trials			5.0	1.1140435323817675				True				Mixed					100.0		9.0	40.0	40.0	False	False	True	4.785	4.785	16.328661017111735	2.0448	-0.21529041466577345	Right	2.0448	
1226848.5193	2.04480000003241	states																																"       state_name
id               
3   wait_for_poke"
1226850.5641	1.1140000000596046	states																																"        state_name
id                
1   nose_in_center"
1226851.6781000001	0.001999999862164259	states																																"   state_name
id           
5      go_cue"
1226851.6801	4.785000000149012	states																																"            state_name
id                    
6   wait_for_side_poke"
1226856.4651000001	0.19999999995343387	states																																"   state_name
id           
0     opt_out"
1226856.6982	2.5889999999199063	trials	1.0	2.0	10.0	0.9343950754597553	0.35	True	290.0	False	False	7711.0	False	Mixed	True	False	0.025	0.0	1.8482243027098608	1.5	9.0													
1226856.6982	2.5889999999199063	processed_trials			10.0	0.9343950754597553				False				Mixed					1.8482243027098608		9.0	40.0	40.0	False	True	False			16.328661017111735	0.3508	-0.3088222783985954	Right	0.3508	
1226856.6982	0.3507999998982996	states																																"       state_name
id               
3   wait_for_poke"
1226857.0489999999	0.23820000002160668	states																																"        state_name
id                
1   nose_in_center"
1226857.2872	2.0	states																																"          state_name
id                  
2   punish_violation"
1226859.3196	10.861099999863654	trials	1.0	2.0	10.0	0.9970765072087042	0.35	True	290.0	False	False	7712.0	False	Mixed	True	True	0.025	0.0	1.9907515931707906	1.5	9.0													
1226859.3196	10.861099999863654	processed_trials			10.0	0.9970765072087042				False				Mixed					1.9907515931707906		9.0	40.0	40.0	True	False	False	1.9908000000000001	1.9908000000000001	16.328661017111735	7.4639	0.08391768613383423	Right	7.4639	
1226859.3196	7.4639000000897795	states																																"       state_name
id               
3   wait_for_poke"
1226866.7835000001	0.9970999998040497	states																																"        state_name
id                
1   nose_in_center"
1226867.7806	0.0020000000949949026	states																																"   state_name
id           
5      go_cue"
1226867.7826	1.9908000000286847	states																																"            state_name
id                    
6   wait_for_side_poke"
1226869.7734	0.2987999999895692	states																																"         state_name
id                 
4   announce_reward"
1226870.0722	0.10850000008940697	states																																"   state_name
id           
7      reward"
1226870.216	6.221600000048056	trials	1.0	2.0	20.0	1.0415836774975038	0.35	True	300.0	False	False	7713.0	False	Mixed	True	False	0.025	0.0	3.1937243269095457	1.5	9.0													
1226870.216	6.221600000048056	processed_trials			20.0	1.0415836774975038				False				Mixed					3.1937243269095457		9.0	40.0	40.0	False	True	False			16.328661017111735	3.9424	-0.11051705892822744	Right	0.7708000000000004	
1226870.216	3.9424000000581145	states																																"       state_name
id               
3   wait_for_poke"
1226874.1584	0.2791999999899417	states																																"        state_name
id                
1   nose_in_center"
1226874.4376	2.0	states																																"          state_name
id                  
2   punish_violation"
1226876.4745	6.299899999983609	trials	1.0	2.0	20.0	1.0390766036845536	0.35	True	300.0	True	False	7714.0	False	Mixed	True	True	0.025	0.0	100.0	1.5	9.0													
1226876.4745	6.299899999983609	processed_trials			20.0	1.0390766036845536				True				Mixed					100.0		9.0	40.0	40.0	False	False	True	4.4439	4.4439	16.328661017111735	0.6149	-0.29424036268912773	Right	0.6149	
1226876.4745	0.6148999999277294	states																																"       state_name
id               
3   wait_for_poke"
1226877.0894	1.0391000001691282	states																																"        state_name
id                
1   nose_in_center"
1226878.1285	0.001999999862164259	states																																"   state_name
id           
5      go_cue"
1226878.1305	4.443900000071153	states																																"            state_name
id                    
6   wait_for_side_poke"
1226882.5744	0.19999999995343387	states																																"   state_name
id           
0     opt_out"
1226882.8106	2.8765000000130385	trials	1.0	2.0	20.0	1.109342255672688	0.35	True	300.0	False	False	7715.0	False	Mixed	True	False	0.025	0.0	2.1733225419056645	1.5	9.0													
1226882.8106	2.8765000000130385	processed_trials			20.0	1.109342255672688				False				Mixed					2.1733225419056645		9.0	40.0	40.0	False	True	False			16.328661017111735	0.6352000000000001	-0.29311952630555255	Right	0.6352000000000001	
1226882.8106	0.6351999999023974	states																																"       state_name
id               
3   wait_for_poke"
1226883.4457999999	0.24130000011064112	states																																"        state_name
id                
1   nose_in_center"
1226883.6871	2.0	states																																"          state_name
id                  
2   punish_violation"
1226885.7225	15.835000000195578	trials	1.0	2.0	20.0	1.1093423	0.35	True	300.0	True	False	7716.0	False	Mixed	True	True	0.025	0.0	100.0	1.5	9.0													
1226885.7225	15.835000000195578	processed_trials			20.0	1.1093423				True				Mixed					100.0		9.0	40.0	40.0	False	False	True	13.2402	13.2402	16.328661017111735	1.2835	-0.2573245397305889	Right	1.2835	
1226885.7225	1.2834999999031425	states																																"       state_name
id               
3   wait_for_poke"
1226887.0059999998	1.109300000127405	states																																"        state_name
id                
1   nose_in_center"
1226888.1153	0.001999999862164259	states																																"   state_name
id           
5      go_cue"
1226888.1172999998	13.240200000116602	states																																"            state_name
id                    
6   wait_for_side_poke"
1226901.3575	0.19999999995343387	states																																"   state_name
id           
0     opt_out"
1226901.597	3.9738000000361353	trials	1.0	2.0	40.0	1.0421129088157466	0.35	True	300.0	False	False	7717.0	False	Mixed	True	False	0.025	0.0	1.5112504425783246	1.5	9.0													
1226901.597	3.9738000000361353	processed_trials			40.0	1.0421129088157466				False				Mixed					1.5112504425783246		9.0	40.0	40.0	True	False	False	1.5112999999999999	1.5112999999999999	16.328661017111735	0.9216	-0.27730634698260087	Right	0.9216	
1226901.597	0.9216000000014901	states																																"       state_name
id               
3   wait_for_poke"
1226902.5186	1.0420999999623746	states																																"        state_name
id                
1   nose_in_center"
1226903.5607	0.0020000000949949026	states																																"   state_name
id           
5      go_cue"
1226903.5627000001	1.511299999896437	states																																"            state_name
id                    
6   wait_for_side_poke"
1226905.074	0.1217000000178814	states																																"         state_name
id                 
4   announce_reward"
1226905.1957	0.3751000000629574	states																																"   state_name
id           
7      reward"
1226905.61	7.760699999984354	trials	1.0	2.0	10.0	1.0574520962007856	0.35	True	340.0	False	False	7718.0	False	Mixed	True	False	0.025	0.0	1.5112504	1.5	9.0													
1226905.61	7.760699999984354	processed_trials			10.0	1.0574520962007856				False				Mixed					1.5112504		9.0	40.0	40.0	True	False	False	1.5113000000000003	1.5113000000000003	16.328661017111735	5.0344	-0.0502237913979786	Right	0.9169	
1226905.61	5.034400000004098	states																																"       state_name
id               
3   wait_for_poke"
1226910.6444	1.0575000001117587	states																																"        state_name
id                
1   nose_in_center"
1226911.7019000002	0.001999999862164259	states																																"   state_name
id           
5      go_cue"
1226911.7039	1.5113000001292676	states																																"            state_name
id                    
6   wait_for_side_poke"
1226913.2152000002	0.04699999978765845	states																																"         state_name
id                 
4   announce_reward"
1226913.2622	0.10850000008940697	states																																"   state_name
id           
7      reward"
1226913.4091	6.017199999885634	trials	1.0	2.0	5.0	1.1684218261944495	0.35	True	350.0	False	False	7719.0	False	Mixed	True	False	0.025	0.0	0.5251192375031982	1.5	9.0													
1226913.4091	6.017199999885634	processed_trials			5.0	1.1684218261944495				False				Mixed					0.5251192375031982		9.0	40.0	40.0	False	True	False			16.328661017111735	3.6982	-0.12400022370010179	Left	0.9128999999999996	
1226913.4091	3.698199999984354	states																																"       state_name
id               
3   wait_for_poke"
1226917.1073	0.3189999999012798	states																																"        state_name
id                
1   nose_in_center"
1226917.4263	2.0	states																																"          state_name
id                  
2   punish_violation"
1226919.4658	6.581800000043586	trials	1.0	2.0	5.0	1.1684218	0.35	True	350.0	True	False	7720.0	False	Mixed	True	True	0.025	0.0	100.0	1.5	9.0													
1226919.4658	6.581800000043586	processed_trials			5.0	1.1684218				True				Mixed					100.0		9.0	40.0	40.0	False	True	False			16.328661017111735	3.6494	-0.12669464810987846	Left	3.6494	
1226919.4658	3.6493999999947846	states																																"       state_name
id               
3   wait_for_poke"
1226923.1152	0.9324000000488013	states																																"        state_name
id                
1   nose_in_center"
1226924.0476	2.0	states																																"          state_name
id                  
2   punish_violation"
1226926.0874	3.498399999924004	trials	1.0	2.0	5.0	0.9551159707287123	0.35	True	350.0	True	False	7721.0	False	Mixed	True	True	0.025	0.0	100.0	1.5	9.0													
1226926.0874	3.498399999924004	processed_trials			5.0	0.9551159707287123				True				Mixed					100.0		9.0	40.0	40.0	False	True	False			16.328661017111735	1.0729000000000002	-0.26895252703999406	Right	1.0729000000000002	
1226926.0874	1.0729000000283122	states																																"       state_name
id               
3   wait_for_poke"
1226927.1603	0.42549999989569187	states																																"        state_name
id                
1   nose_in_center"
1226927.5858	2.0	states																																"          state_name
id                  
2   punish_violation"
1226929.6258	21.21310000005178	trials	1.0	2.0	5.0	1.0755108983989374	0.35	True	350.0	True	False	7722.0	False	Mixed	True	True	0.025	0.0	100.0	1.5	9.0													
1226929.6258	21.21310000005178	processed_trials			5.0	1.0755108983989374				True				Mixed					100.0		9.0	40.0	40.0	False	False	True		19.354999999999997	16.328661017111735	0.5806	-0.296134189682065	Left	0.5806	
1226929.6258	0.580599999986589	states																																"       state_name
id               
3   wait_for_poke"
1226930.2064	1.0755000000353903	states																																"        state_name
id                
1   nose_in_center"
1226931.2819	0.001999999862164259	states																																"   state_name
id           
5      go_cue"
1226931.2839	19.355000000214204	states																																"            state_name
id                    
6   wait_for_side_poke"
1226950.6389000001	0.19999999995343387	states																																"   state_name
id           
0     opt_out"
1226950.8816	2.3889999999664724	trials	1.0	2.0	5.0	0.9329830459315991	0.35	True	350.0	True	False	7723.0	False	Mixed	True	False	0.025	0.0	100.0	1.5	9.0													
1226950.8816	2.3889999999664724	processed_trials			5.0	0.9329830459315991				True				Mixed					100.0		9.0	40.0	40.0	False	True	False			16.328661017111735	0.236	-0.3151608013953652	Left	0.236	
1226950.8816	0.2360000000335276	states																																"       state_name
id               
3   wait_for_poke"
1226951.1176	0.15299999993294477	states																																"        state_name
id                
1   nose_in_center"
1226951.2706	2.0	states																																"          state_name
id                  
2   punish_violation"
1226953.3122	3.8902000000234693	trials	1.0	2.0	5.0	0.819042634907598	0.35	True	350.0	True	False	7724.0	False	Mixed	True	True	0.025	0.0	100.0	1.5	9.0													
1226953.3122	3.8902000000234693	processed_trials			5.0	0.819042634907598				True				Mixed					100.0		9.0	40.0	40.0	False	True	False			16.328661017111735	1.5689000000000002	-0.2415665740225916	Left	1.5689000000000002	
1226953.3122	1.568900000071153	states																																"       state_name
id               
3   wait_for_poke"
1226954.8811	0.3212999999523163	states																																"        state_name
id                
1   nose_in_center"
1226955.2024	2.0	states																																"          state_name
id                  
2   punish_violation"
1226957.2453	10.951799999922514	trials	1.0	2.0	5.0	1.0073198840491797	0.35	True	350.0	False	False	7725.0	False	Mixed	True	True	0.025	0.0	0.06894030249588032	1.5	9.0													
1226957.2453	10.951799999922514	processed_trials			5.0	1.0073198840491797				False				Mixed					0.06894030249588032		9.0	40.0	40.0	False	True	False			16.328661017111735	8.523200000000001	0.14240546845507296	Right	8.523200000000001	
1226957.2453	8.523199999937788	states																																"       state_name
id               
3   wait_for_poke"
1226965.7685	0.4285999999847263	states																																"        state_name
id                
1   nose_in_center"
1226966.1971	2.0	states																																"          state_name
id                  
2   punish_violation"
1226968.2404	3.146100000012666	trials	1.0	2.0	5.0	1.0749911302593989	0.35	True	350.0	True	False	7726.0	False	Mixed	True	True	0.025	0.0	100.0	1.5	9.0													
1226968.2404	3.146100000012666	processed_trials			5.0	1.0749911302593989				True				Mixed					100.0		9.0	40.0	40.0	False	True	False			16.328661017111735	0.9895	-0.2735573425271943	Right	0.9895	
1226968.2404	0.9894999999087304	states																																"       state_name
id               
3   wait_for_poke"
1226969.2299	0.1566000001039356	states																																"        state_name
id                
1   nose_in_center"
1226969.3865	2.0	states																																"          state_name
id                  
2   punish_violation"
1226971.4305	3.739300000015646	trials	1.0	2.0	5.0	1.1487014081638571	0.35	True	350.0	True	False	7727.0	False	Mixed	True	True	0.025	0.0	100.0	1.5	9.0													
1226971.4305	3.739300000015646	processed_trials			5.0	1.1487014081638571				True				Mixed					100.0		9.0	40.0	40.0	False	True	False			16.328661017111735	1.3554000000000002	-0.2533546808153646	Left	1.3554000000000002	
1226971.4305	1.3554000000003725	states																																"       state_name
id               
3   wait_for_poke"
1226972.7859	0.3839000000152737	states																																"        state_name
id                
1   nose_in_center"
1226973.1698	2.0	states																																"          state_name
id                  
2   punish_violation"
1226975.216	9.970100000035018	trials	1.0	2.0	5.0	0.9507028123851795	0.35	True	350.0	False	False	7728.0	False	Mixed	True	True	0.025	0.0	5.604059488954794	1.5	9.0													
1226975.216	9.970100000035018	processed_trials			5.0	0.9507028123851795				False				Mixed					5.604059488954794		9.0	40.0	40.0	True	False	False	5.6041	5.6041	16.328661017111735	3.1248	-0.15565971051497787	Left	3.1248	
1226975.216	3.124800000106916	states																																"       state_name
id               
3   wait_for_poke"
1226978.3408000001	0.9506999999284744	states																																"        state_name
id                
1   nose_in_center"
1226979.2915	0.001999999862164259	states																																"   state_name
id           
5      go_cue"
1226979.2935	5.604100000113249	states																																"            state_name
id                    
6   wait_for_side_poke"
1226984.8976	0.19619999988935888	states																																"         state_name
id                 
4   announce_reward"
1226985.0938	0.09230000013485551	states																																"   state_name
id           
7      reward"
1226985.2334	5.39629999990575	trials	1.0	2.0	40.0	1.1946113500671334	0.35	True	355.0	True	False	7729.0	False	Mixed	True	False	0.025	0.0	100.0	1.5	9.0													
1226985.2334	5.39629999990575	processed_trials			40.0	1.1946113500671334				True				Mixed					100.0		9.0	40.0	40.0	False	True	False			16.328661017111735	3.1724	-0.1530315424431465	Right	0.4088000000000003	
